transaction_id,transaction_date,value_date,customer_id,account_id,account_type,txn_type,channel,direction,amount,currency,merchant_category,region,risk_score,is_fraud_suspected
TXN0001356,2024-03-21,2024-03-21,CUST00305,ACC00001389,CURRENT,FEE,SWIFT,DEBIT,11140.47,IDR,LOAN_REPAYMENT,BDG,0.14,0
TXN0001357,2024-03-02,2024-03-02,CUST00007,ACC00000364,CURRENT,TRANSFER_OUT,MOBILE,CREDIT,4296.11,IDR,TRANSPORT,JKT,0.122,0
TXN0001358,2024-03-13,2024-03-14,CUST00366,ACC00000402,CURRENT,WITHDRAWAL,INTERNET,DEBIT,16288.39,USD,GROCERY,DPS,0.279,0
TXN0001359,2024-01-26,2024-01-26,CUST00122,ACC00000606,CREDIT_CARD,TRANSFER_OUT,BRANCH,CREDIT,4490.84,IDR,ATM_CASH,JKT,0.273,0
TXN0001360,2024-03-06,2024-03-06,CUST00011,ACC00000229,LOAN,INTEREST,MOBILE,CREDIT,1702.19,USD,LOAN_REPAYMENT,JKT,0.242,0
TXN0001361,2024-03-13,2024-03-13,CUST00348,ACC00000537,CURRENT,WITHDRAWAL,MOBILE,DEBIT,14149.68,SGD,RETAIL,SBY,0.437,0
TXN0001362,2024-03-13,2024-03-14,CUST00438,ACC00000268,SAVINGS,PAYMENT,INTERNET,DEBIT,30241.93,IDR,DINING,MDN,0.109,0
TXN0001363,2024-02-09,2024-02-10,CUST00489,ACC00001429,LOAN,REVERSAL,ATM,DEBIT,12662.9,IDR,SALARY,OTHERS,0.208,0
TXN0001364,2024-01-17,2024-01-18,CUST00215,ACC00001035,SAVINGS,TRANSFER_IN,POS,CREDIT,1790.29,SGD,RETAIL,BDG,0.342,0
TXN0001365,2024-01-01,2024-01-01,CUST00429,ACC00001344,CREDIT_CARD,PAYMENT,MOBILE,CREDIT,7951.82,USD,GROCERY,JKT,0.224,0
TXN0001366,2024-03-29,2024-03-30,CUST00279,ACC00000126,CURRENT,FEE,ATM,CREDIT,6505.07,IDR,LOAN_REPAYMENT,SBY,0.306,0
TXN0001367,2024-03-01,2024-03-02,CUST00498,ACC00000306,SAVINGS,FEE,INTERNET,DEBIT,10966.16,IDR,INSURANCE,BDG,0.117,0
TXN0001368,2024-02-12,2024-02-12,CUST00028,ACC00001113,CREDIT_CARD,INTEREST,MOBILE,CREDIT,4114.14,IDR,ATM_CASH,DPS,0.206,0
TXN0001369,2024-02-11,2024-02-11,CUST00235,ACC00001379,CURRENT,INTEREST,SWIFT,CREDIT,6205.67,IDR,TRANSPORT,OTHERS,0.144,0
TXN0001370,2024-01-25,2024-01-25,CUST00367,ACC00000628,CREDIT_CARD,PAYMENT,MOBILE,DEBIT,2601.73,SGD,RETAIL,BDG,0.053,0
TXN0001371,2024-02-08,2024-02-09,CUST00313,ACC00001376,SAVINGS,PAYMENT,INTERNET,DEBIT,9676.12,USD,UTILITIES,DPS,0.159,0
TXN0001372,2024-02-04,2024-02-04,CUST00026,ACC00000689,LOAN,TRANSFER_OUT,ATM,CREDIT,2680.3,IDR,INSURANCE,BDG,0.072,0
TXN0001373,2024-01-03,2024-01-03,CUST00409,ACC00001038,SAVINGS,DEPOSIT,ATM,DEBIT,11498.13,IDR,FEE,SBY,0.31,0
TXN0001374,2024-02-13,2024-02-14,CUST00054,ACC00001281,SAVINGS,FEE,MOBILE,CREDIT,4445.12,USD,FEE,OTHERS,0.094,0
TXN0001375,2024-02-20,2024-02-20,CUST00029,ACC00001233,LOAN,WITHDRAWAL,MOBILE,DEBIT,656.46,IDR,DINING,MDN,0.397,0
TXN0001376,2024-01-12,2024-01-13,CUST00467,ACC00000281,CREDIT_CARD,INTEREST,BRANCH,DEBIT,15290.8,USD,E_COMMERCE,MDN,0.273,0
TXN0001377,2024-01-19,2024-01-19,CUST00353,ACC00000443,CREDIT_CARD,REVERSAL,SWIFT,DEBIT,12030.88,SGD,ATM_CASH,JKT,0.035,0
TXN0001378,2024-02-13,2024-02-14,CUST00164,ACC00000837,SAVINGS,FEE,ATM,CREDIT,23917.21,IDR, TRANSPORT ,JKT,0.068,0
TXN0001379,2024-02-28,2024-02-29,CUST00270,ACC00000389,SAVINGS,PAYMENT,BRANCH,DEBIT,1522.19,USD,UTILITIES,OTHERS,0.124,0
TXN0001380,2024-02-18,2024-02-19,CUST00334,ACC00000617,CREDIT_CARD,WITHDRAWAL,POS,DEBIT,4799.95,USD,E_COMMERCE,MDN,0.212,0
TXN0001381,2024-03-01,2024-03-02,CUST00035,ACC00000147,LOAN,DEPOSIT,POS,DEBIT,9002.65,USD,TRANSPORT,SBY,0.366,0
TXN0001382,2024-01-17,2024-01-17,CUST00286,ACC00001303,CURRENT,REVERSAL,POS,CREDIT,12802.1,SGD,FEE,MDN,0.198,0
TXN0001383,2024-03-14,2024-03-15,CUST00348,ACC00000521,LOAN,TRANSFER_IN,ATM,CREDIT,2514.16,IDR,RETAIL,DPS,0.28,0
TXN0001384,2024-02-26,2024-02-26,CUST00273,ACC00000630,SAVINGS,REVERSAL,MOBILE,CREDIT,11443.39,IDR,RENT,BDG,0.111,0
TXN0001385,2024-02-24,2024-02-25,CUST00451,ACC00000434,CREDIT_CARD,TRANSFER_IN,ATM,CREDIT,5128.55,IDR,DINING,OTHERS,0.156,0
TXN0001386,2024-02-16,2024-02-17,CUST00208,ACC00000144,LOAN,PAYMENT,ATM,DEBIT,1837.09,IDR,INSURANCE,OTHERS,0.129,0
TXN0001387,2024-01-12,2024-01-12,CUST00238,ACC00000289,SAVINGS,TRANSFER_IN,MOBILE,CREDIT,4444.64,IDR,RETAIL,DPS,0.264,0
TXN0001388,2024-03-02,2024-03-02,CUST00414,ACC00001410,CURRENT,PAYMENT,MOBILE,CREDIT,12228.22,SGD,ATM_CASH,BDG,0.141,0
TXN0001389,2024-03-20,2024-03-20,CUST00500,ACC00000014,CURRENT,REVERSAL,MOBILE,DEBIT,1899.53,USD,LOAN_REPAYMENT,OTHERS,0.363,0
TXN0001390,2024-03-28,2024-03-28,CUST00093,ACC00000257,LOAN,PAYMENT,ATM,DEBIT,13489.16,IDR,ATM_CASH,JKT,0.214,0
TXN0001391,2024-03-23,2024-03-24,CUST00173,ACC00001370,SAVINGS,WITHDRAWAL,BRANCH,DEBIT,10164.97,IDR,DINING,BDG,0.079,0
TXN0001392,2024-01-08,2024-01-08,CUST00079,ACC00001369,SAVINGS,PAYMENT,POS,DEBIT,6613.79,IDR,RENT,SBY,0.233,0
TXN0001393,2024-01-21,2024-01-22,CUST00110,ACC00001424,CURRENT,DEPOSIT, BRANCH ,DEBIT,385512.16,USD,FEE,DPS,0.169,0
TXN0001394,2024-03-21,2024-03-21,CUST00217,ACC00001231,CREDIT_CARD,REVERSAL,POS,DEBIT,2335.64,SGD,RENT,BDG,0.243,0
TXN0001395,2024-03-27,2024-03-27,CUST00435,ACC00000858,CREDIT_CARD,DEPOSIT,ATM,DEBIT,5891.2,IDR,ATM_CASH,BDG,0.278,0
TXN0001396,2024-03-20,2024-03-20,CUST00358,ACC00000943,LOAN,TRANSFER_OUT,BRANCH,DEBIT,3294.63,SGD,LOAN_REPAYMENT,BDG,0.257,0
TXN0001397,2024-03-10,2024-03-10,CUST00106,ACC00001196,LOAN,PAYMENT,ATM,DEBIT,6204.27,IDR,RENT,DPS,0.156,0
TXN0001398,2024-03-12,2024-03-13,CUST00047,ACC00000464,CURRENT,WITHDRAWAL,MOBILE,DEBIT,16729.78,IDR,FEE,OTHERS,0.137,0
TXN0001399,2024-01-25,2024-01-25,CUST00181,ACC00000270,SAVINGS,DEPOSIT,MOBILE,CREDIT,6513.18,IDR,,MDN,0.164,0
TXN0001400,2024-03-22,2024-03-22,CUST00064,ACC00001245,CREDIT_CARD,REVERSAL,POS,CREDIT,6371.84,IDR,FEE,MDN,0.074,0
TXN0001401,2024-03-29,2024-03-29,CUST00246,ACC00001176,CREDIT_CARD,PAYMENT,POS,DEBIT,6375.88,IDR,TRANSPORT,DPS,0.386,0
TXN0001402,2024-01-12,2024-01-12,CUST00244,ACC00000623,CREDIT_CARD,DEPOSIT,ATM,DEBIT,18228.13,IDR,INSURANCE,BDG,0.135,0
TXN0001403,2024-01-15,2024-01-16,CUST00422,ACC00001207,CREDIT_CARD,INTEREST,SWIFT,DEBIT,22804.11,IDR,RETAIL,BDG,0.175,0
TXN0001404,2024-02-28,2024-02-28,CUST00320,ACC00001423,CURRENT,FEE,POS,DEBIT,11356.52,IDR,ATM_CASH,SBY,0.044,0
TXN0001405,2024-01-26,2024-01-27,CUST00087,ACC00000072,CREDIT_CARD,DEPOSIT,POS,DEBIT,9038.72,IDR,GROCERY,JKT,0.205,0
TXN0001406,2024-01-26,2024-01-27,CUST00217,ACC00001442,SAVINGS,DEPOSIT,SWIFT,DEBIT,9736.63,IDR,LOAN_REPAYMENT,OTHERS,0.04,0
TXN0001407,2024-02-16,2024-02-16,CUST00490,ACC00001307,CREDIT_CARD,PAYMENT,POS,DEBIT,25396.37,IDR,GROCERY,OTHERS,0.384,0
TXN0001408,2024-02-01,2024-02-01,CUST00007,ACC00000074,LOAN,TRANSFER_IN,MOBILE,DEBIT,11860.9,IDR,LOAN_REPAYMENT,MDN,0.123,0
TXN0001409,2024-01-10,2024-01-10,CUST00278,ACC00000355,SAVINGS,FEE,POS,CREDIT,27390.49,SGD,UTILITIES,OTHERS,0.216,0
TXN0001410,2024-01-16,2024-01-16,CUST00337,ACC00000497,CREDIT_CARD,PAYMENT,SWIFT,CREDIT,5794.89,IDR,UTILITIES,OTHERS,0.232,0
TXN0001411,2024-03-11,2024-03-11,CUST00210,ACC00001352,CURRENT,TRANSFER_IN,MOBILE,CREDIT,2783.72,IDR,INSURANCE,BDG,0.059,0
TXN0001412,2024-01-17,2024-01-18,CUST00497,ACC00000988,CURRENT,WITHDRAWAL,ATM,CREDIT,4744.55,IDR,INSURANCE,MDN,0.117,0
TXN0001413,2024-01-23,2024-01-23,CUST00169,ACC00000580,CREDIT_CARD,PAYMENT,INTERNET,DEBIT,5165.53,IDR,RENT,SBY,0.104,1
TXN0001414,2024-01-26,2024-01-26,CUST00330,ACC00000910,LOAN,TRANSFER_IN,ATM,DEBIT,29249.63,USD,SALARY,MDN,0.025,0
TXN0001415,2024-03-25,2024-03-25,CUST00138,ACC00001471,CURRENT,TRANSFER_OUT,MOBILE,CREDIT,14605.17,USD,E_COMMERCE,BDG,0.229,0
TXN0001416,2024-03-26,2024-03-26,CUST00441,ACC00000373,SAVINGS,INTEREST,INTERNET,CREDIT,4866.04,IDR,RENT,SBY,0.034,0
TXN0001417,2024-01-07,2024-01-07,CUST00391,ACC00000362,LOAN,WITHDRAWAL,ATM,CREDIT,15471.1,IDR,RENT,DPS,0.238,0
TXN0001418,2024-01-14,2024-01-14,CUST00496,ACC00000093,CURRENT,PAYMENT,SWIFT,DEBIT,7305.15,USD,FEE,JKT,0.195,0
TXN0001419,2024-03-19,2024-03-20,CUST00381,ACC00001345,LOAN,TRANSFER_OUT,MOBILE,CREDIT,29960.69,SGD,E_COMMERCE,JKT,0.275,0
TXN0001420,2024-01-07,2024-01-08,CUST00306,ACC00000324,CURRENT,DEPOSIT,MOBILE,CREDIT,6204.56,IDR,RENT,JKT,0.018,0
TXN0001421,2024-01-09,2024-01-10,CUST00230,ACC00000384,CURRENT,REVERSAL,SWIFT,DEBIT,2365.84,USD,RETAIL,MDN,0.336,1
TXN0001422,2024-02-17,2024-02-17,CUST00475,ACC00000575,LOAN,FEE,ATM,CREDIT,6978.57,IDR,GROCERY,OTHERS,0.011,0
TXN0001423,2024-03-12,2024-03-13,CUST00308,ACC00000736,CREDIT_CARD,TRANSFER_OUT,BRANCH,CREDIT,6207.27,IDR,E_COMMERCE,OTHERS,0.219,0
TXN0001424,2024-02-28,2024-02-28,CUST00161,ACC00000737,CREDIT_CARD,INTEREST,ATM,CREDIT,2766.72,SGD,SALARY,JKT,0.045,0
TXN0001425,2024-03-27,2024-03-27,CUST00001,ACC00000346,LOAN,INTEREST,ATM,DEBIT,12948.42,IDR,RENT,OTHERS,0.148,0
TXN0001426,2024-03-22,2024-03-22,CUST00236,ACC00001127,CURRENT,INTEREST,POS,DEBIT,25330.77,USD,GROCERY,MDN,0.042,0
TXN0001427,2024-02-08,2024-02-08,CUST00437,ACC00001239,CURRENT,WITHDRAWAL,ATM,DEBIT,3301.11,IDR,RETAIL,SBY,0.124,1
TXN0001428,2024-01-18,2024-01-18,CUST00188,ACC00001216,CURRENT,PAYMENT,ATM,CREDIT,17644.3,IDR,LOAN_REPAYMENT,BDG,0.212,0
TXN0001429,2024-02-28,2024-02-29,CUST00418,ACC00000719,CURRENT,PAYMENT,INTERNET,CREDIT,4987.53,IDR,SALARY,BDG,0.172,0
TXN0001430,2024-01-17,2024-01-17,CUST00004,ACC00000781,CURRENT,PAYMENT,ATM,DEBIT,7944.42,IDR,UTILITIES,MDN,0.122,0
TXN0001431,2024-01-14,2024-01-14,CUST00401,ACC00001020,CREDIT_CARD,TRANSFER_IN, INTERNET ,DEBIT,7304.04,IDR,LOAN_REPAYMENT,DPS,0.292,0
TXN0001432,2024-01-31,2024-01-31,CUST00132,ACC00001218,CURRENT,INTEREST,MOBILE,DEBIT,7944.47,IDR,DINING,OTHERS,0.041,0
TXN0001433,2024-01-24,2024-01-25,CUST00427,ACC00001404,LOAN,FEE,INTERNET,DEBIT,11830.85,IDR,SALARY,BDG,0.034,0
TXN0001434,2024-02-29,2024-03-01,CUST00218,ACC00001427,CURRENT,TRANSFER_IN,POS,DEBIT,3571.19,USD,RETAIL,OTHERS,0.041,0
TXN0001435,2024-02-14,2024-02-15,CUST00260,ACC00000664,CURRENT,TRANSFER_OUT,ATM,CREDIT,22802.83,IDR,RENT,BDG,0.124,0
TXN0001436,2024-01-03,2024-01-03,CUST00001,ACC00000600,CREDIT_CARD,PAYMENT,MOBILE,CREDIT,12122.69,IDR,ATM_CASH,DPS,0.031,0
TXN0001437,2024-02-06,2024-02-07,CUST00071,ACC00000011,SAVINGS,TRANSFER_IN,BRANCH,DEBIT,15811.08,IDR,ATM_CASH,SBY,0.162,0
TXN0001438,2024-02-12,2024-02-12,CUST00478,ACC00000187,SAVINGS,INTEREST,POS,DEBIT,4341.38,IDR,DINING,SBY,0.096,0
TXN0001439,2024-02-09,2024-02-10,CUST00178,ACC00000726,CURRENT,TRANSFER_OUT,POS,DEBIT,3321.53,IDR,RENT,BDG,0.094,0
TXN0001440,2024-03-30,2024-03-30,CUST00457,ACC00001039,CREDIT_CARD,PAYMENT,BRANCH,DEBIT,20872.14,SGD,FEE,OTHERS,0.049,0
TXN0001441,2024-02-24,2024-02-24,CUST00189,ACC00000778,CURRENT,PAYMENT,ATM,CREDIT,3209.28,IDR,LOAN_REPAYMENT,JKT,0.272,0
TXN0001442,2024-03-27,2024-03-28,CUST00291,ACC00001321,SAVINGS,WITHDRAWAL,MOBILE,DEBIT,9131.13,IDR,TRANSPORT,MDN,0.122,0
TXN0001443,2024-02-08,2024-02-08,CUST00008,ACC00000411,CREDIT_CARD,PAYMENT,BRANCH,DEBIT,18309.89,SGD,TRANSPORT,OTHERS,0.135,0
TXN0001444,2024-01-15,2024-01-15,CUST00253,ACC00000956,LOAN,REVERSAL,BRANCH,DEBIT,7321.41,USD,RETAIL,SBY,0.096,0
TXN0001445,2024-01-04,2024-01-04,CUST00408,ACC00000585,LOAN,TRANSFER_IN,SWIFT,CREDIT,20662.21,SGD,ATM_CASH,DPS,0.141,0
TXN0001446,2024-03-26,2024-03-27,CUST00467,ACC00001076,CREDIT_CARD,INTEREST,POS,CREDIT,6520.81,IDR,LOAN_REPAYMENT,SBY,0.313,0
TXN0001447,2024-01-25,2024-01-26,CUST00292,ACC00001052,LOAN,INTEREST,SWIFT,DEBIT,2916.28,IDR,E_COMMERCE,SBY,0.061,0
TXN0001448,2024-01-13,2024-01-13,CUST00434,ACC00000577,CREDIT_CARD,WITHDRAWAL,ATM,DEBIT,10930.78,SGD,TRANSPORT,MDN,0.08,0
TXN0001449,2024-03-22,2024-03-23,CUST00244,ACC00001041,CURRENT,TRANSFER_IN,SWIFT,DEBIT,9496.1,IDR,SALARY,BDG,0.047,0
TXN0001450,2024-02-02,2024-02-02,CUST00123,ACC00001375,CURRENT,REVERSAL,ATM,CREDIT,69590.34,IDR,INSURANCE,OTHERS,0.172,0
TXN0001451,2024-01-16,2024-01-17,CUST00299,ACC00001452,SAVINGS,FEE,INTERNET,DEBIT,3804.4,IDR,GROCERY,DPS,0.235,0
TXN0001452,2024-02-11,2024-02-11,CUST00283,ACC00001253,CURRENT,FEE,BRANCH,DEBIT,6624.45,IDR,RENT,DPS,0.066,0
TXN0001453,2024-03-06,2024-03-07,CUST00032,ACC00000989,CURRENT,REVERSAL,SWIFT,DEBIT,4515.66,IDR,TRANSPORT,MDN,0.116,0
TXN0001454,2024-02-24,2024-02-24,CUST00334,ACC00001234,SAVINGS,FEE,SWIFT,CREDIT,7230.13,USD,DINING,OTHERS,0.101,0
TXN0001455,2024-02-11,2024-02-12,CUST00377,ACC00001455,CREDIT_CARD,INTEREST,BRANCH,DEBIT,7000.65,IDR,GROCERY,JKT,0.223,0
TXN0001456,2024-02-03,2024-02-03,CUST00146,ACC00001318,CURRENT,REVERSAL, BRANCH ,CREDIT,709732.3200000001,IDR,DINING,OTHERS,0.21,0
TXN0001457,2024-01-30,2024-01-31,CUST00156,ACC00000743,CURRENT,INTEREST,SWIFT,DEBIT,11785.09,IDR,GROCERY,OTHERS,0.094,0
TXN0001458,2024-01-13,2024-01-13,CUST00413,ACC00001128,CURRENT,INTEREST,SWIFT,CREDIT,6827.3,SGD,LOAN_REPAYMENT,JKT,0.04,0
TXN0001459,2024-01-13,2024-01-13,CUST00016,ACC00000204,SAVINGS,REVERSAL,POS,CREDIT,4184385.92,USD,DINING,JKT,0.048,0
TXN0001460,2024-01-18,2024-01-18,CUST00355,ACC00001077,CREDIT_CARD,DEPOSIT,BRANCH,CREDIT,4823.01,USD,TRANSPORT,JKT,0.081,0
TXN0001461,2024-02-01,2024-02-01,CUST00047,ACC00000974,SAVINGS,DEPOSIT,INTERNET,CREDIT,35921.76,SGD,RENT,MDN,0.13,0
TXN0001462,2024-02-08,2024-02-08,CUST00251,ACC00000940,LOAN,INTEREST,ATM,DEBIT,10104.13,IDR,FEE,JKT,0.06,0
TXN0001463,2024-02-15,2024-02-15,CUST00187,ACC00001399,CURRENT,WITHDRAWAL,SWIFT,CREDIT,22405.61,IDR,DINING,MDN,0.177,0
TXN0001464,2024-01-29,2024-01-29,CUST00031,ACC00001078,LOAN,TRANSFER_IN,POS,CREDIT,8887.16,IDR,ATM_CASH,DPS,0.164,0
TXN0001465,2024-03-02,2024-03-02,CUST00260,ACC00001300,CREDIT_CARD,PAYMENT,MOBILE,CREDIT,4339.34,IDR,FEE,JKT,0.387,0
TXN0001466,2024-03-02,2024-03-02,CUST00421,ACC00001359,CURRENT,TRANSFER_OUT,POS,CREDIT,6562.87,USD,INSURANCE,SBY,0.337,0
TXN0001467,2024-02-26,2024-02-26,CUST00017,ACC00001055,LOAN,FEE,SWIFT,CREDIT,2672.01,IDR,UTILITIES,OTHERS,0.471,0
TXN0001468,2024-01-16,2024-01-17,CUST00039,ACC00001159,LOAN,TRANSFER_IN,BRANCH,DEBIT,7411.39,USD,ATM_CASH,OTHERS,0.176,0
TXN0001469,2024-02-25,2024-02-25,CUST00304,ACC00001082,LOAN,PAYMENT,INTERNET,DEBIT,9299.11,SGD,GROCERY,DPS,0.161,0
TXN0001470,2024-01-10,2024-01-10,CUST00430,ACC00000105,CURRENT,DEPOSIT,POS,CREDIT,8404.97,IDR,INSURANCE,BDG,0.063,0
TXN0001471,2024-01-30,2024-01-30,CUST00474,ACC00001290,CURRENT,INTEREST,BRANCH,DEBIT,23485.2,SGD,UTILITIES,OTHERS,0.274,0
TXN0001472,2024-01-25,2024-01-25,CUST00432,ACC00000253,CURRENT,TRANSFER_IN,ATM,CREDIT,7191.77,IDR,FEE,OTHERS,0.081,0
TXN0001473,2024-03-24,2024-03-25,CUST00039,ACC00000295,CURRENT,INTEREST,INTERNET,CREDIT,1780.78,IDR,UTILITIES,BDG,0.087,0
TXN0001474,2024-01-05,2024-01-06,CUST00489,ACC00000668,SAVINGS,DEPOSIT,BRANCH,DEBIT,138033.54,SGD,DINING,MDN,0.279,0
TXN0001475,05/03/2024,2024-03-06,CUST00132,ACC00001182,LOAN,REVERSAL,POS,CREDIT,4663.46,IDR,ATM_CASH,MDN,0.212,0
TXN0001476,2024-02-18,2024-02-19,CUST00030,ACC00000549,SAVINGS,REVERSAL,SWIFT,DEBIT,17588.42,SGD,RENT,JKT,0.075,0
TXN0001477,2024-01-03,2024-01-03,CUST00158,ACC00000631,CREDIT_CARD,DEPOSIT,INTERNET,CREDIT,2432.32,IDR,TRANSPORT,OTHERS,0.081,0
TXN0001478,2024-02-14,2024-02-15,CUST00278,ACC00001091,LOAN,WITHDRAWAL,BRANCH,DEBIT,1735235.04,SGD,LOAN_REPAYMENT,OTHERS,0.101,0
TXN0001479,2024-01-14,2024-01-15,CUST00203,ACC00000299,CURRENT,DEPOSIT,POS,CREDIT,4291.38,IDR,RETAIL,SBY,0.158,0
TXN0001480,2024-01-30,2024-01-31,CUST00066,ACC00001487,CURRENT,PAYMENT,MOBILE,DEBIT,149100.16,USD,SALARY,JKT,0.21,0
TXN0001481,2024-03-08,2024-03-08,CUST00108,ACC00000101,CURRENT,WITHDRAWAL,MOBILE,DEBIT,6462.37,IDR, TRANSPORT ,BDG,0.28,0
TXN0001482,2024-01-18,2024-01-18,CUST00268,ACC00001080,SAVINGS,FEE,BRANCH,DEBIT,7784.95,IDR,E_COMMERCE,DPS,0.133,0
TXN0001483,2024-03-02,2024-03-03,CUST00222,ACC00000332,CURRENT,WITHDRAWAL,INTERNET,CREDIT,6801.45,USD,UTILITIES,BDG,0.131,1
TXN0001484,2024-02-06,2024-02-06,CUST00292,ACC00000836,LOAN,PAYMENT,POS,DEBIT,9842.75,IDR,INSURANCE,DPS,0.213,0
TXN0001485,2024-01-25,2024-01-25,CUST00018,ACC00000393,LOAN,REVERSAL,INTERNET,CREDIT,6531.51,IDR,INSURANCE,BDG,0.154,0
TXN0001486,2024-02-17,2024-02-18,CUST00090,ACC00000874,CREDIT_CARD,FEE,POS,CREDIT,8563.98,SGD,ATM_CASH,JKT,0.054,0
TXN0001487,2024-03-05,2024-03-05,CUST00181,ACC00000381,LOAN,DEPOSIT,MOBILE,CREDIT,9284.39,IDR,ATM_CASH,OTHERS,0.304,0
TXN0001488,2024-02-22,2024-02-22,CUST00255,ACC00000092,CURRENT,WITHDRAWAL,MOBILE,CREDIT,7878.22,IDR,RETAIL,BDG,0.125,1
TXN0001489,2024-03-19,2024-03-19,CUST00455,ACC00000447,LOAN,DEPOSIT,BRANCH,CREDIT,7068.33,SGD,E_COMMERCE,SBY,0.071,0
TXN0001490,2024-03-13,2024-03-14,CUST00253,ACC00000109,LOAN,TRANSFER_OUT,POS,DEBIT,3964.27,USD,E_COMMERCE,OTHERS,0.117,0
TXN0001491,2024-01-15,2024-01-15,CUST00257,ACC00000317,SAVINGS,TRANSFER_IN,ATM,DEBIT,13037.13,IDR,UTILITIES,OTHERS,0.247,0
TXN0001492,2024-02-18,2024-02-18,CUST00383,ACC00001192,LOAN,REVERSAL,SWIFT,CREDIT,6461.41,IDR,DINING,OTHERS,0.07,0
TXN0001493,2024-03-28,2024-03-28,CUST00442,ACC00001459,CREDIT_CARD,TRANSFER_IN,INTERNET,DEBIT,6056.82,IDR,UTILITIES,SBY,0.321,0
TXN0001494,2024-03-08,2024-03-08,CUST00346,ACC00000442,LOAN,TRANSFER_OUT,MOBILE,DEBIT,12207.86,IDR,RENT,BDG,0.187,0
TXN0001495,2024-01-12,2024-01-12,CUST00087,ACC00000218,SAVINGS,TRANSFER_IN,SWIFT,CREDIT,9600.46,USD,UTILITIES,OTHERS,0.221,0
TXN0001496,2024-02-28,2024-02-28,CUST00090,ACC00001246,SAVINGS,PAYMENT,POS,DEBIT,4635.15,IDR,E_COMMERCE,BDG,0.213,0
TXN0001497,2024-02-06,2024-02-06,CUST00237,ACC00000673,LOAN,PAYMENT,INTERNET,DEBIT,22038.07,IDR,SALARY,SBY,0.066,0
TXN0001498,2024-03-01,2024-03-02,CUST00390,ACC00000278,LOAN,DEPOSIT,ATM,DEBIT,3129.48,IDR,DINING,DPS,0.162,0
TXN0001499,2024-02-12,2024-02-12,CUST00070,ACC00001009,SAVINGS,REVERSAL,ATM,DEBIT,3550.42,IDR,DINING,SBY,0.052,0
TXN0001500,2024-03-10,2024-03-11,CUST00044,ACC00000569,CURRENT,TRANSFER_OUT,INTERNET,DEBIT,13831.21,IDR,UTILITIES,OTHERS,0.232,0
TXN0001501,2024-02-08,2024-02-09,CUST00200,ACC00001010,LOAN,WITHDRAWAL,POS,DEBIT,32889.49,IDR,FEE,SBY,0.105,0
TXN0001502,2024-02-25,2024-02-25,CUST00152,ACC00000875,SAVINGS,WITHDRAWAL, BRANCH ,DEBIT,5105.52,IDR,UTILITIES,MDN,0.11,0
TXN0001503,2024-03-03,2024-03-03,CUST00086,ACC00000466,LOAN,DEPOSIT,SWIFT,DEBIT,11274.03,USD,ATM_CASH,SBY,0.057,0
TXN0001504,2024-02-15,2024-02-15,CUST00019,ACC00000839,SAVINGS,TRANSFER_IN,MOBILE,CREDIT,3121.63,IDR,E_COMMERCE,OTHERS,0.131,0
TXN0001505,2024-03-28,2024-03-28,CUST00101,ACC00000754,CURRENT,WITHDRAWAL,SWIFT,DEBIT,3853.79,IDR, E_COMMERCE ,DPS,0.187,0
TXN0001506,2024-01-11,2024-01-11,CUST00402,ACC00000838,CREDIT_CARD,WITHDRAWAL,BRANCH,DEBIT,20045.47,IDR,RETAIL,MDN,0.052,0
TXN0001507,2024-03-02,2024-03-02,CUST00095,ACC00000030,LOAN,TRANSFER_OUT,POS,CREDIT,10857.49,SGD,LOAN_REPAYMENT,OTHERS,0.064,0
TXN0001508,2024-03-17,2024-03-17,CUST00254,ACC00000359,LOAN,TRANSFER_OUT,BRANCH,CREDIT,20549.33,IDR,DINING,BDG,0.173,0
TXN0001509,2024-01-25,2024-01-25,CUST00357,ACC00001312,CREDIT_CARD,WITHDRAWAL,SWIFT,DEBIT,19322.92,USD,INSURANCE,MDN,0.013,0
TXN0001510,2024-03-11,2024-03-12,CUST00030,ACC00000086,CREDIT_CARD,REVERSAL,POS,DEBIT,1522.88,USD,RETAIL,OTHERS,0.025,0
TXN0001511,2024-02-21,2024-02-21,CUST00249,ACC00001258,LOAN,DEPOSIT,ATM,CREDIT,3112.67,IDR,UTILITIES,MDN,0.078,0
TXN0001512,2024-01-04,2024-01-05,CUST00426,ACC00000747,CURRENT,REVERSAL,SWIFT,DEBIT,10092.83,SGD,FEE,DPS,0.169,0
TXN0001513,2024-02-28,2024-02-29,CUST00033,ACC00000313,LOAN,INTEREST,BRANCH,CREDIT,2084.59,USD,RETAIL,DPS,0.209,0
TXN0001514,2024-03-12,2024-03-13,CUST00458,ACC00000365,CREDIT_CARD,DEPOSIT,BRANCH,CREDIT,3486.16,IDR,SALARY,JKT,0.19,0
TXN0001515,2024-01-20,2024-01-20,CUST00229,ACC00000905,SAVINGS,WITHDRAWAL,SWIFT,DEBIT,25376.38,IDR,ATM_CASH,OTHERS,0.196,0
TXN0001516,2024-03-03,2024-03-03,CUST00012,ACC00001293,CURRENT,PAYMENT,ATM,DEBIT,5254.01,IDR,FEE,SBY,0.2,0
TXN0001517,2024-02-23,2024-02-23,CUST00118,ACC00000698,LOAN,INTEREST,BRANCH,DEBIT,14303.2,IDR,LOAN_REPAYMENT,JKT,0.094,0
